Model,Number,CodeBLEU,BLEU,Weighted_BLEU,AST_Match,Dataflow_Match
Deepseek,139,0.8021744786884354,0.7430235866122127,0.8725954803837821,0.8694424841213833,0.7236363636363636
Deepseek,140,0.7681985807405896,0.6871075279853721,0.818948068538635,0.8198581560283688,0.7468805704099821
Qwen,2,0.9879216266990872,0.972686774069676,0.9836401039563711,0.9953596287703016,1.0
Qwen,3,0.9928552592611627,0.9862521979269151,0.9851688391177358,1.0,1.0
Qwen,4,0.9812669026377352,0.9601975803161185,0.9648700302348225,1.0,1.0
Qwen,5,0.9705413705866726,0.9388037115463752,0.9547512924404059,0.9886104783599089,1.0
Qwen,6,0.9683949209815277,0.9584149585402741,0.9659201944255099,0.9862068965517241,0.9630376344086022
Qwen,7,0.90738085911237,0.8946421416888977,0.9249811956685885,0.9592711682743837,0.85062893081761
Qwen,8,0.9772369835745099,0.9592200384288365,0.9746967071327929,0.9911602209944751,0.9838709677419355
Qwen,9,0.9706419763819132,0.9344356975058601,0.9569330881098016,0.9911991199119912,1.0
Qwen,10,0.9696470145813634,0.933795524350872,0.9525102848014833,0.9922822491730982,1.0
Qwen,11,0.9649636555941885,0.9386210419876049,0.9600104064000178,0.9718614718614719,0.9893617021276595
Qwen,12,0.8996710555658831,0.873845968068661,0.9061544069790408,0.9491869918699187,0.8694968553459119
Qwen,13,0.9670237324218371,0.9339431961309743,0.9569106000685826,0.9933701657458563,0.9838709677419355
Qwen,14,0.9680161093991804,0.9391443182821079,0.952371410708891,0.9966777408637874,0.9838709677419355
Qwen,15,0.9505678526793602,0.9338005065480743,0.9466695802665737,0.9738846572361263,0.9479166666666667
Qwen,16,0.897350515579572,0.8783792122319989,0.910200679998064,0.9531090723751274,0.8477130977130978
Qwen,17,0.9658553900421822,0.928635947915984,0.9347856122527448,1.0,1.0
Qwen,18,0.9618166341711449,0.9170278137361849,0.9390396030364033,0.9911991199119912,1.0
Qwen,19,0.9056947625971074,0.8723256509884417,0.9055018880815697,0.9763617677286742,0.8685897435897436
Qwen,20,0.9398887624741791,0.8784273901950017,0.913966642752562,0.9671610169491526,1.0
Qwen,21,0.8983484315258392,0.8716441376162896,0.9122694083303866,0.9643947100712106,0.8450854700854701
Qwen,22,0.8836635778292953,0.8572280537799222,0.8995469598615812,0.9339250493096647,0.8439542483660131
Qwen,23,0.9296180057532217,0.872126602140347,0.9045581061534778,0.983453981385729,0.9583333333333333
Qwen,24,0.9375675835630786,0.8743138214668247,0.9067298965079892,0.9853556485355649,0.9838709677419355
Qwen,25,0.9318845320194029,0.880232836943364,0.9131270919737999,0.9609455292908531,0.973232669869595
Qwen,26,0.869115450339604,0.8138429060826265,0.8626958431746155,0.9409486931268151,0.858974358974359
Qwen,27,0.9482059221011312,0.8878253189223334,0.9124057768895989,0.9925925925925926,1.0
Qwen,28,0.9673562198384209,0.9299959153179245,0.9562180511291487,0.9832109129066107,1.0
Qwen,29,0.8871683307953908,0.8324777136746871,0.8863219254068307,0.9493791786055397,0.8804945054945055
Qwen,30,0.9677096740136242,0.9304834973541954,0.956128069362762,0.9842271293375394,1.0
Qwen,31,0.8922157662084642,0.845676716257717,0.8887762924863962,0.9658203125,0.8685897435897436
Qwen,32,0.8580709543689301,0.8060531309990216,0.8714610807016084,0.8957952468007313,0.858974358974359
Qwen,33,0.9618254068599769,0.923068790919349,0.9435499665469544,0.9968119022316685,0.9838709677419355
Qwen,34,0.9543591058587355,0.9084501557834099,0.9397290786152335,0.9853862212943633,0.9838709677419355
Qwen,35,0.8971608056864647,0.8605211710279753,0.9030831975694406,0.9677103718199609,0.8573284823284824
Qwen,36,0.9539043584479899,0.9090452943908446,0.9373455231236149,0.9853556485355649,0.9838709677419355
Qwen,37,0.8920154075081766,0.8589392377958526,0.8956495140964326,0.9646712463199215,0.8488016318204998
Qwen,38,0.845431820617694,0.8111782520618224,0.8696448235997404,0.8879855465221319,0.8129186602870813
Qwen,39,0.9511295279472551,0.8947756654439017,0.9171498537525264,0.9925925925925926,1.0
Qwen,40,0.8904026062423117,0.8400842917489816,0.8760851817666557,0.9649464459591042,0.8804945054945055
Qwen,41,0.8780384559746864,0.8261088699848239,0.8700867892715469,0.9473684210526315,0.8685897435897436
Qwen,42,0.8492583431650795,0.7908049304657602,0.8423552622952094,0.9082652134423251,0.8556079664570231
Qwen,43,0.9231838749451444,0.8406596061386795,0.8810762130286754,0.9871287128712871,0.9838709677419355
Qwen,44,0.9385715008125656,0.8765414694436084,0.9233431141983134,0.9705304518664047,0.9838709677419355
Qwen,45,0.893776644294451,0.8501478228178535,0.895917033369077,0.96045197740113,0.8685897435897436
Qwen,46,0.9525958686320755,0.9066482678606772,0.9513603019178152,0.968503937007874,0.9838709677419355
Qwen,47,0.8861151337286306,0.8276694261842559,0.8817529464342454,0.9575871819038643,0.8774509803921569
Qwen,48,0.8796992857134357,0.8393269038258568,0.8841915982436273,0.947565543071161,0.8477130977130978
Qwen,49,0.9274282716615393,0.8437563348960098,0.8809868118703879,0.9849699398797596,1.0
Qwen,50,0.8861844552961917,0.8211166688903291,0.8631457125768626,0.9799809342230696,0.8804945054945055
Qwen,51,0.8836364974573852,0.8195638987075735,0.8763870269682437,0.9581005586592178,0.8804945054945055
Qwen,52,0.9024417972099147,0.86331791730391,0.9058408059272831,0.9601139601139601,0.8804945054945055
Qwen,53,0.9481052224409213,0.8944657994053562,0.9251505210067357,0.9889336016096579,0.9838709677419355
Qwen,54,0.8967980620449141,0.8492190796574708,0.8912257801081305,0.9781576448243114,0.8685897435897436
Qwen,55,0.9030726108224953,0.8440064184086947,0.8933670962777843,0.9637404580152672,0.9111764705882353
Qwen,56,0.8862264965021166,0.8325666943235047,0.8731690861625546,0.9791073124406457,0.8600628930817611
Qwen,57,0.9019387588792833,0.8501460707040049,0.8933228603992182,0.9749303621169917,0.8893557422969187
Qwen,58,0.8701633975224583,0.8041140250853414,0.855883712371895,0.9633273703041145,0.8573284823284824
Qwen,59,0.8745102020993715,0.803042730518146,0.8565429283776788,0.9579606440071556,0.8804945054945055
Qwen,60,0.8826154148039568,0.8254018500727488,0.8741720404186846,0.9622980251346499,0.8685897435897436
Qwen,61,0.8779885133417842,0.8145562203131508,0.8659853471508835,0.9740840035746202,0.8573284823284824
Qwen,63,0.9516855576177852,0.9180743172734793,0.9521905694032444,0.967479674796748,0.9689976689976689
Qwen,64,0.9828723371323915,0.975914970054712,0.9795198221964171,0.9981343283582089,0.9779202279202279
Qwen,65,0.9709769749258709,0.948998193538091,0.9577340498811012,0.9953574744661096,0.9818181818181818
Qwen,66,0.9426004939783166,0.934446137509039,0.9596468307262657,0.9892682926829268,0.8870407149950348
Qwen,67,0.9624602976654328,0.9465909330525392,0.9661947701781682,0.9888412017167382,0.9482142857142857
Qwen,68,0.9682193194190085,0.9492175068276595,0.9712872057576049,0.9833748960931006,0.9689976689976689
Qwen,69,0.9375631651360723,0.9107924923896294,0.9440907554748202,0.9670424978317432,0.9283269148480959
Qwen,70,0.9530721001856458,0.9379213130612744,0.946784599805316,0.9956859361518551,0.931896551724138
Qwen,71,0.9679421874385037,0.9454134085642827,0.9502549494842448,0.9981801637852593,0.9779202279202279
Qwen,72,0.9551100488502667,0.916891078636456,0.9253410432496781,0.9963898916967509,0.9818181818181818
Qwen,73,0.9503671518095835,0.9330532433577209,0.9548859568206791,0.985202492211838,0.9283269148480959
Qwen,74,0.9360216138330949,0.915833225994119,0.9481491450062658,0.9708265802269044,0.9092775041050903
Qwen,75,0.9436122294242906,0.9206895671978448,0.9531223090689427,0.9723101265822784,0.9283269148480959
Qwen,76,0.9478462432606325,0.9267174813209571,0.9305097415479312,0.9975288303130149,0.9366289198606272
Qwen,77,0.9318433146601471,0.9053144191223166,0.9366797670786036,0.9761015683345781,0.9092775041050903
Qwen,79,1.0,1.0,1.0,1.0,1.0
Qwen,80,0.9802091430674937,0.9541105546423025,0.9667260176276725,1.0,1.0
Qwen,81,0.9592515271027585,0.9454016481166279,0.9672822572197929,0.9531914893617022,0.971130713712911
Qwen,82,0.9649541032004809,0.9469650056735504,0.955761235636579,0.9970588235294118,0.9600313479623825
Qwen,83,0.8897224388266142,0.8511379347068763,0.8810414324273982,0.9534883720930233,0.873222016079159
Qwen,84,0.9868146566126431,0.9708901354251882,0.9763684910253844,1.0,1.0
Qwen,85,0.9592515271027585,0.9454016481166279,0.9672822572197929,0.9531914893617022,0.971130713712911
Qwen,86,0.9600983037360463,0.9460724811822865,0.9562037561252709,0.9941775836972343,0.943939393939394
Qwen,87,0.9193132209499028,0.880965040503448,0.9035835318418518,0.9781209781209781,0.9145833333333333
Qwen,88,0.9565188626135336,0.9278366740939704,0.9503321063630996,0.976775956284153,0.971130713712911
Qwen,89,0.962959276861729,0.9437364680416259,0.9508704118910866,0.9971988795518207,0.9600313479623825
Qwen,90,0.9195741047784951,0.8691509191930661,0.8864943730128856,0.9885931558935361,0.9340579710144927
Qwen,91,0.9337317977984239,0.9102009299720275,0.9456016820970887,0.9351851851851852,0.943939393939394
Qwen,92,0.9027363871708778,0.8580689301770411,0.8951363308323251,0.9673518742442564,0.8903884134298881
Qwen,93,0.9046213213188325,0.8599995378655351,0.8794897390431979,0.9886075949367089,0.8903884134298881
Qwen,94,0.9523364012385497,0.911907055869525,0.9566490754004633,0.9407894736842105,1.0
Qwen,95,0.9550995193650786,0.9260048363304725,0.9371630136156387,0.9971988795518207,0.9600313479623825
Qwen,96,0.9029311024004474,0.8455043409966886,0.8836419109882638,0.9771359807460891,0.9054421768707483
Qwen,97,0.9325043108191087,0.9075453403156176,0.9433473238362382,0.9351851851851852,0.943939393939394
Qwen,98,0.9027240718952325,0.8585982429229528,0.8956445709871258,0.9662650602409638,0.8903884134298881
Qwen,99,0.9065589770593434,0.8592092580391257,0.8764370547629905,0.9910600255427842,0.8995295698924731
Qwen,100,0.9091101243206349,0.8490067612041794,0.8856938306300148,0.9578005115089514,0.943939393939394
Qwen,101,0.9093417336398297,0.8546603294098541,0.8879838109757443,0.985663082437276,0.9090597117364447
Qwen,102,0.9021066115130156,0.8501477096414914,0.8673170979746467,0.9914320685434517,0.8995295698924731
Qwen,103,0.8978265296890335,0.8507762512617533,0.8909674815643991,0.9732868757259001,0.8762755102040816
Qwen,104,0.9306929309735337,0.8975419806741948,0.9319232606729512,0.9493670886075949,0.943939393939394
Qwen,105,0.907323376491318,0.8507097449223688,0.8838609668691824,0.985663082437276,0.9090597117364447
Qwen,106,0.8982990964447093,0.8518704995053233,0.8917635003435324,0.9732868757259001,0.8762755102040816
Qwen,107,0.8811743139435504,0.8102209322011612,0.8546721290667295,0.9743875278396437,0.8854166666666667
Qwen,108,0.8943882108808412,0.8511399287442082,0.873821171659891,0.9850917431192661,0.8674999999999999
Qwen,110,0.9662231627750122,0.9290197787027981,0.9435504155834313,0.9923224568138196,1.0
Qwen,111,0.9053351550574998,0.9050906744575193,0.9319331245107209,0.9769094138543517,0.8074074074074074
Qwen,112,0.9164201973512143,0.9001559119702589,0.9135280344985288,0.9834254143646409,0.8685714285714285
Qwen,113,0.918570122006086,0.8652110114942364,0.8996272882835714,0.9696428571428571,0.939799331103679
Qwen,114,0.89477677041087,0.873348911360311,0.9004231826901166,0.9822580645161291,0.823076923076923
Qwen,115,0.9002041878717516,0.8179948998423552,0.8772105547290063,0.9658119658119658,0.939799331103679
Qwen,116,0.9135876621057342,0.8219136701761953,0.8413815220750062,0.9910554561717353,1.0
Qwen,117,0.7927157457803615,0.7192640691323954,0.778268875046861,0.912981455064194,0.7603485838779956
Qwen,118,0.8136744543438118,0.7091222427653193,0.7728067214193883,0.9653614457831325,0.8074074074074074
Qwen,119,0.9070599064514926,0.8751811579558834,0.9002350707747215,0.984251968503937,0.8685714285714285
Qwen,120,0.846106201357878,0.8359278501285647,0.8816775211323401,0.9590395480225988,0.7077798861480076
Qwen,121,0.8611994141928819,0.8110179185738957,0.8324513581458479,0.993920972644377,0.8074074074074074
Qwen,122,0.8704504198296112,0.7746302713040982,0.8034690003315353,0.9968701095461658,0.9068322981366459
Qwen,123,0.8154680435835688,0.7587909107547297,0.7894704219415408,0.9940029985007496,0.7196078431372549
Qwen,124,0.7619340932852177,0.6743193249545264,0.7211743725316904,0.9571428571428572,0.6950998185117967
Qwen,126,0.9931900549902029,0.9864675944620431,0.9862926254987682,1.0,1.0
Qwen,127,0.7994806360262611,0.7110169241087381,0.8760812472364499,0.8114695340501792,0.7993548387096774
Qwen,128,1.0,1.0,1.0,1.0,1.0
Qwen,129,0.9606639049845995,0.9244373054975578,0.9307699654446072,0.9983179142136249,0.9891304347826086
Qwen,130,0.8118705533269228,0.720937738350151,0.8827491056101072,0.8214565387627252,0.8223388305847077
Qwen,131,0.9702037749459281,0.94013069478148,0.9406844050022326,1.0,1.0
Qwen,132,0.9570058311779334,0.9124840244290631,0.9155393002826705,1.0,1.0
Qwen,133,0.8226315891229905,0.7462506771022476,0.8866773840186349,0.850488354620586,0.8071099407504938
Qwen,134,0.842498476942785,0.7782679919993899,0.8735048639101454,0.9111111111111111,0.8071099407504938
Qwen,135,0.9594661566905632,0.9174866157736316,0.9203780109886213,1.0,1.0
Qwen,136,0.8108792779323255,0.7182413921839131,0.8843589686185269,0.8162790697674419,0.8246376811594203
Qwen,137,0.8676341175442824,0.7860991237163414,0.829408564012651,0.9829749103942652,0.8720538720538721
Qwen,138,0.953082273471,0.9133697473626654,0.9199935422624737,0.9981965734896303,0.9807692307692308
Qwen,139,0.8199100837343156,0.7370188919348076,0.8488689029739825,0.8866425992779784,0.8071099407504938
Qwen,140,0.8223064884085795,0.7547491379169877,0.8709689545819522,0.8768060836501901,0.7867017774851877
Claude,2,0.9508959815555997,0.9206122163089464,0.9533144590382711,0.9564245810055866,0.973232669869595
Claude,3,0.9343545775760389,0.906561941680272,0.942413328809876,0.9254054054054054,0.9630376344086022
Claude,4,0.9656735095831066,0.9561098335252626,0.9605733704034719,0.9976689976689976,0.9483418367346939
Claude,5,0.9815968641672265,0.9627766051097456,0.9750003731992513,0.9886104783599089,1.0
Claude,6,0.9481743629639103,0.9159974456507591,0.9470427553297008,0.9564245810055866,0.973232669869595
Claude,7,0.9331008752747005,0.9206049115172295,0.933890561616288,0.9836065573770492,0.8943014705882353
Claude,8,0.9648822574090108,0.946651312169207,0.9668189606407198,0.9728260869565217,0.973232669869595
Claude,9,0.9793665934872642,0.9528878224618655,0.9733794315752002,0.9911991199119912,1.0
Claude,10,0.9736901851597622,0.9434433386464719,0.9558168395628809,0.9955005624296963,1.0
Claude,11,0.9787014788142689,0.956046039994439,0.9764199194127473,0.9823399558498896,1.0
Claude,12,0.8683822572643922,0.8361604609251181,0.8820009608120948,0.9083895853423336,0.8469780219780221
Claude,13,0.9485061488526538,0.9115377215037545,0.9339467941099807,0.9902067464635473,0.9583333333333333
Claude,14,0.950026404910981,0.9052075497266605,0.9304445779034834,0.9805825242718447,0.9838709677419355
Claude,15,0.9407346880989087,0.9013849237687356,0.9258345563993196,0.962486602357985,0.973232669869595
Claude,16,0.885531331952094,0.877011704363917,0.9077376137099588,0.9300699300699301,0.8273060796645703
Claude,17,0.9357016384077417,0.915710849902203,0.9283781626582815,0.9967567567567568,0.9019607843137254
Claude,18,0.9218293527275689,0.883926708456596,0.9154944625679108,0.9633507853403142,0.9245454545454546
Claude,19,0.8672087158297624,0.8513871051591436,0.8760207649794062,0.9589178356713427,0.7825091575091575
Claude,20,0.9724498452574672,0.9416694280131408,0.952629390587032,0.9955005624296963,1.0
Claude,21,0.8734717175438127,0.8454820776487718,0.8809330432806848,0.9307317073170732,0.8367400419287212
Claude,22,0.8409798936533048,0.8080571912853148,0.8525263016987525,0.8869158878504673,0.8164201937786844
Claude,23,0.9357202195908221,0.884106684443642,0.9280482225495031,0.9723926380368099,0.9583333333333333
Claude,24,0.933957465058176,0.8725767176348302,0.9206711980180732,0.9587109768378651,0.9838709677419355
Claude,25,0.9225144920509067,0.8682080473720589,0.9066753090200314,0.9419419419419419,0.973232669869595
Claude,26,0.8529539812932486,0.8222235088314989,0.8662993639762367,0.9250474383301708,0.7982456140350878
Claude,27,0.9020214875479664,0.853679153404397,0.9002042970741332,0.9522417153996101,0.9019607843137254
Claude,28,0.9120038758615403,0.8506792441199006,0.9067243638831518,0.9422700587084148,0.9483418367346939
Claude,29,0.8447178484296602,0.7986714824515103,0.8570619852437227,0.9053201082055906,0.8178178178178178
Claude,30,0.966958248946957,0.9286572789964986,0.9498938304033336,0.9892818863879957,1.0
Claude,31,0.8146427649806078,0.7595577417096874,0.8332537488347537,0.84375,0.8220095693779904
Claude,32,0.8465680727732301,0.8136675424240466,0.860956529086307,0.9209783631232361,0.7906698564593302
Claude,33,0.9193988505526526,0.8750176594086106,0.9056144701833077,0.9857868020304569,0.9111764705882353
Claude,34,0.9285271752897251,0.8849327780820881,0.9125463557925447,0.9824922760041195,0.9341372912801484
Claude,35,0.8275689945028835,0.7975019060143554,0.8514478446796058,0.8969534050179212,0.7643728222996515
Claude,36,0.924852678647084,0.8566793105188268,0.9001494594897086,0.9587109768378651,0.9838709677419355
Claude,37,0.8937144966462376,0.8321051285041817,0.8757373681672241,0.9538904899135446,0.913125
Claude,38,0.8617954152431195,0.8535974595363224,0.8928957921011297,0.9100185528756958,0.7906698564593302
Claude,39,0.9057933379573031,0.8626629811775056,0.889227738238061,0.9907881269191402,0.8804945054945055
Claude,40,0.8453925310492829,0.8222296570084346,0.8551968845478841,0.938134810710988,0.7660087719298245
Claude,41,0.8731047450341868,0.8406783772379086,0.8770262333568829,0.9568965517241379,0.8178178178178178
Claude,42,0.9171330087563581,0.875486098976624,0.9009887366630303,0.9879518072289156,0.9041053921568627
Claude,43,0.9026421884864206,0.82235593005761,0.8945744997968833,0.9353049907578558,0.9583333333333333
Claude,44,0.9214074344626508,0.8547176700264179,0.9113760186809585,0.9612027158098934,0.9583333333333333
Claude,45,0.8458247807905592,0.8026175931991351,0.8558685743421786,0.9301700984780662,0.7946428571428572
Claude,46,0.9140044492629636,0.834197295779823,0.8983839055791991,0.939565627950897,0.9838709677419355
Claude,47,0.8442868679345958,0.8015668463531024,0.8596449701989562,0.9259589652096343,0.78997668997669
Claude,48,0.8270784126101449,0.7920261514913157,0.8424225545829764,0.909579230080573,0.7642857142857142
Claude,49,0.8818083092941206,0.814804782353374,0.8764017364434492,0.9340659340659341,0.9019607843137254
Claude,50,0.8376693415611212,0.8054008720480997,0.8470494124074056,0.9322183098591549,0.7660087719298245
Claude,51,0.8288228715399397,0.7788747724596959,0.8485203549294851,0.888135593220339,0.7997607655502392
Claude,52,0.8567881350246483,0.8175219148471274,0.8596394449546831,0.9502304147465438,0.7997607655502392
Claude,53,0.9347352582165455,0.8668142152556059,0.9041446284187892,0.9841112214498511,0.9838709677419355
Claude,54,0.844967976001114,0.7955538004616826,0.8491874579624602,0.9276257722859664,0.8075048732943471
Claude,55,0.8233198804259143,0.774044746883727,0.8375055075236525,0.8917525773195877,0.78997668997669
Claude,56,0.8664040835619542,0.8247218166589569,0.855979215215457,0.9823091247672253,0.8026061776061776
Claude,57,0.8631510990334966,0.7958009033910834,0.861020766697019,0.9271929824561403,0.8685897435897436
Claude,58,0.775354485632394,0.7306713927574601,0.8033301054971128,0.8488372093023255,0.7185792349726776
Claude,59,0.8682706741469262,0.788890821605019,0.8517982017585622,0.9506920415224913,0.8817016317016317
Claude,60,0.8259734707784221,0.7638374806978724,0.8284192977165102,0.9041322314049587,0.8075048732943471
Claude,61,0.7888953023910126,0.7461922395441863,0.814431292959969,0.8956862745098039,0.699271402550091
Claude,63,0.8755205402010366,0.8441525128174413,0.917566584172683,0.864406779661017,0.8759562841530055
Claude,64,0.9376515312722079,0.916350569717551,0.9647900100647155,0.929553264604811,0.9399122807017544
Claude,65,0.9816187352564867,0.964108734015089,0.9678456590656522,0.9945205479452055,1.0
Claude,66,0.9317252315031279,0.9145872719057917,0.9454264899754086,0.9798464491362764,0.8870407149950348
Claude,67,0.885731860772445,0.847677124686708,0.9068189458540525,0.9050980392156863,0.8833333333333333
Claude,68,0.8804435805052122,0.8334525606591947,0.8946826358565231,0.8928301886792452,0.900808936825886
Claude,69,0.8988690333357827,0.8714011958703737,0.9247546547103865,0.9159869494290375,0.8833333333333333
Claude,70,0.9763784272566953,0.9642726183146909,0.9683970049238423,0.9949238578680203,0.9779202279202279
Claude,71,0.9425518013828758,0.9193957530971132,0.9579535763448062,0.9562289562289562,0.9366289198606272
Claude,72,0.9704412216239814,0.9389394109540825,0.9445953870462677,0.9982300884955753,1.0
Claude,73,0.9321070133478389,0.9175411569478171,0.9515536855166922,0.9605761940864291,0.8987570168404171
Claude,74,0.8863671412447599,0.839716499137156,0.8953834022474134,0.9270353302611367,0.8833333333333333
Claude,75,0.8968373403914063,0.8568804123187824,0.9139795390481754,0.915680473372781,0.900808936825886
Claude,76,0.9596069910323239,0.9277469086280494,0.9360638829071949,0.9966969446738233,0.9779202279202279
Claude,77,0.8856723394548265,0.8328510246701497,0.8876279564611677,0.9388770433546553,0.8833333333333333
Claude,79,0.9916125541091082,0.9791083466684398,0.9873418697679929,1.0,1.0
Claude,80,0.9674410965132614,0.945949924390402,0.966888293404278,0.9857954545454546,0.971130713712911
Claude,81,0.9343976592452612,0.9119421181173885,0.9430909260098718,0.9492242595204513,0.9333333333333333
Claude,82,0.9057875346658341,0.8819083118692643,0.9198608127358017,0.9370725034199726,0.8843085106382979
Claude,83,0.7999930375560074,0.7175946649699924,0.7955826134591648,0.8733333333333333,0.8134615384615385
Claude,84,0.9674410965132614,0.945949924390402,0.966888293404278,0.9857954545454546,0.971130713712911
Claude,85,0.9362017971167527,0.916160829709243,0.9460887659039832,0.9492242595204513,0.9333333333333333
Claude,86,0.8944915049814267,0.8739244765276298,0.9203610303265812,0.9219380888290714,0.8617424242424243
Claude,87,0.885406250492005,0.8365004906478417,0.8672548830475276,0.9836272040302267,0.8542424242424242
Claude,88,0.9149751825956042,0.8851074386573855,0.9244773090271345,0.9421813403416557,0.9081346423562412
Claude,89,0.8799717477015907,0.8540845320003232,0.9024865263724603,0.922979797979798,0.8403361344537814
Claude,90,0.8377324309928429,0.7698283552927692,0.8213628008543145,0.9441277080957811,0.8156108597285068
Claude,91,0.8544663807112145,0.8260201636578174,0.8847688221732385,0.8870765370138017,0.8200000000000001
Claude,92,0.8291918648633811,0.7910671342772726,0.862843011099426,0.893569844789357,0.7692874692874694
Claude,93,0.8224546815687133,0.7866887188151231,0.8486901743786773,0.9020902090209021,0.7523496240601504
Claude,94,0.8797617832231412,0.8612157272875436,0.9029544548247094,0.9145408163265306,0.8403361344537814
Claude,95,0.9647605186443692,0.9389152559927402,0.9598804586133222,0.9891156462585035,0.971130713712911
Claude,96,0.8657749358046156,0.8227899200207743,0.8815999260916775,0.9334836527621195,0.8252262443438914
Claude,97,0.8569060661633825,0.8370994026498392,0.8919622845563551,0.8785625774473358,0.8200000000000001
Claude,98,0.8050100640793907,0.7528247060895902,0.8380554694755346,0.8598726114649682,0.7692874692874694
Claude,99,0.8293286908386919,0.7896150308840111,0.8513326171655881,0.9070796460176991,0.7692874692874694
Claude,100,0.9119883509789056,0.8749567273939524,0.9116974772034034,0.9531645569620253,0.9081346423562412
Claude,101,0.7918451000527591,0.7232576158971915,0.7794257130525594,0.969661610268378,0.6950354609929078
Claude,102,0.8329610660745435,0.7912656450496321,0.8561267809260773,0.9151643690349947,0.7692874692874694
Claude,103,0.7947484489558966,0.7520573623802832,0.8300761227037718,0.8761706555671176,0.7206896551724138
Claude,104,0.8126557412453759,0.7890111045230075,0.8513632914943307,0.8623853211009175,0.7478632478632479
Claude,105,0.819766140028031,0.7930442734402136,0.8475817137505789,0.9177489177489178,0.7206896551724138
Claude,106,0.7928013083861208,0.7501556160250629,0.8217292569528157,0.8786307053941909,0.7206896551724138
Claude,107,0.8055365715486672,0.7637085147862605,0.8253769822153761,0.9123711340206185,0.7206896551724138
Claude,108,0.7735436703297015,0.7249124435000225,0.8066250229252339,0.8628404669260701,0.6997967479674797
Claude,110,0.972804969461647,0.9455234424250164,0.9456964354215712,1.0,1.0
Claude,111,0.7018964665411587,0.6440144774915092,0.8401484898426181,0.654524089306698,0.6688988095238095
Claude,112,0.920410267971779,0.9037743222823449,0.9365760227877289,0.9543859649122807,0.8869047619047619
Claude,113,0.9260782776314642,0.9072495435526355,0.9156836669469124,0.994475138121547,0.8869047619047619
Claude,114,0.7916708989625524,0.74530063370451,0.8538722861324854,0.7956852791878173,0.7718253968253967
Claude,115,0.8797619779663379,0.8763640317880523,0.9099659136636806,0.9503105590062112,0.7824074074074074
Claude,116,0.938128057931294,0.8706795969043093,0.8951659681541998,0.9866666666666667,1.0
Claude,117,0.8160208975263106,0.8225996969109589,0.8717352253135329,0.9008498583569405,0.6688988095238095
Claude,118,0.8334687659662262,0.7805916585436481,0.8764786418045173,0.8685258964143426,0.8082788671023965
Claude,119,0.8665467050573964,0.8386884780997891,0.8887111445275698,0.9378612716763006,0.8009259259259259
Claude,120,0.866698733854107,0.8554053567746323,0.8979856255112478,0.967605633802817,0.7457983193277311
Claude,121,0.8831285175071313,0.8434627993246748,0.878886829692925,0.9870875179340028,0.823076923076923
Claude,122,0.8895673858078863,0.8651567592334121,0.9004904063757557,0.9776223776223776,0.815
Claude,123,0.807127592609774,0.7995338666578146,0.8545680355371965,0.9153175591531756,0.6590909090909092
Claude,124,0.845919600670632,0.838167614695527,0.8773717537889294,0.9730392156862745,0.6950998185117967
Claude,126,0.9931900549902029,0.9864675944620431,0.9862926254987682,1.0,1.0
Claude,127,0.7361634549156022,0.6377891540754006,0.837361540889891,0.7298517085751128,0.7396514161220044
Claude,128,1.0,1.0,1.0,1.0,1.0
Claude,129,0.9695738955295938,0.9484266896957017,0.9696279094018572,0.9889676910953507,0.9712732919254659
Claude,130,0.8186787166368494,0.7472823190382585,0.8537220179859728,0.8572593800978793,0.8164511494252873
Claude,131,0.9696964267492827,0.9393109591512449,0.9394747478458857,1.0,1.0
Claude,132,0.9670601610359887,0.9445053325828833,0.9596698507514244,0.9956933677863911,0.9683720930232558
Claude,133,0.7283391134437089,0.6344291463141837,0.8274430774049932,0.7219387755102041,0.7295454545454545
Claude,134,0.7680407556900879,0.6750645366816184,0.851241163379797,0.7808739708676378,0.7649833518312985
Claude,135,0.9728344868044803,0.9544669010675766,0.9711577224536319,0.9944400317712471,0.9712732919254659
Claude,136,0.7399399214685651,0.6398948606677246,0.8357810682469616,0.7242798353909465,0.7598039215686274
Claude,137,0.805181037818359,0.7347319326873452,0.8365406785045794,0.8552338530066815,0.7942176870748299
Claude,138,0.9616743601555047,0.9453149907331166,0.9569202461363598,0.993127147766323,0.9513350559862188
Claude,139,0.7520075698678845,0.6647827139808229,0.8304019186339779,0.7603203943314849,0.7525252525252526
Claude,140,0.7450558111243453,0.6631550868723123,0.8459604813427484,0.7490297542043984,0.7220779220779221
Gemini,2,0.8783432167607701,0.7750107665418368,0.8002395283802977,0.9750849377123443,0.9630376344086022
Gemini,3,0.9308369325302466,0.8754996668123106,0.8895751172595636,0.9850402761795167,0.973232669869595
Gemini,4,0.8659184705770209,0.7482826387861268,0.7670494067872631,1.0,0.9483418367346939
Gemini,5,0.9008323854452729,0.8230803270524236,0.8465470176336136,0.9853603603603603,0.9483418367346939
Gemini,6,0.8788677351855041,0.7733234973847616,0.7918118874705928,0.9872979214780601,0.9630376344086022
Gemini,7,0.7851540693784531,0.6901484349965333,0.7387187217112721,0.907185628742515,0.8045634920634921
Gemini,8,0.8997123962945985,0.8202980845673866,0.8454397984833479,0.975,0.9581117021276595
Gemini,9,0.8820749456262843,0.796300762207243,0.8241775184914302,0.9838882921589689,0.9239332096474954
